"club_wikidata_id","team.value","capacity.value","longitude","latitude","image.value","teamLabel.value","venueLabel.value","team_twitter.value","number_of_players","popup_content"
"Q32494","http://www.wikidata.org/entity/Q32494","61973",7.067588888,51.554502777,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/2010-06-03%20Arena%20AufSchalke%2001.jpg' width='300' />","FC Schalke 04","Veltins Arena","unknown",4,"<h5>FC Schalke 04</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/2010-06-03%20Arena%20AufSchalke%2001.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>4</td></tr><tr><td><b>Stadium:</b></td><td>Veltins Arena</td></tr><tr><td><b>Capacity:</b></td><td>61973</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q32494","http://www.wikidata.org/entity/Q32494","61973",7.067588888,51.554502777,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Schalke04Stadion1.jpg' width='300' />","FC Schalke 04","Veltins Arena","unknown",4,"<h5>FC Schalke 04</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Schalke04Stadion1.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>4</td></tr><tr><td><b>Stadium:</b></td><td>Veltins Arena</td></tr><tr><td><b>Capacity:</b></td><td>61973</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q326811","http://www.wikidata.org/entity/Q326811","14300",18.415436,47.173765,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%B3st%C3%B3i%20Stadion%20Feh%C3%A9rv%C3%A1r%20FC-Vasas%202009-05-16.jpg' width='300' />","Videoton FC","Sóstói Stadion","<a href='https://twitter.com/VideotonFC' target='_blank'>@VideotonFC</a>",2,"<h5>Videoton FC</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%B3st%C3%B3i%20Stadion%20Feh%C3%A9rv%C3%A1r%20FC-Vasas%202009-05-16.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Sóstói Stadion</td></tr><tr><td><b>Capacity:</b></td><td>14300</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/VideotonFC' target='_blank'>@VideotonFC</a></td></tr></table>"
"Q329607","http://www.wikidata.org/entity/Q329607","17234",16.173055555,58.584166666,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Nyaparken.jpg' width='300' />","IFK Norrköping","Idrottsparken","unknown",2,"<h5>IFK Norrköping</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Nyaparken.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Idrottsparken</td></tr><tr><td><b>Capacity:</b></td><td>17234</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q332664","http://www.wikidata.org/entity/Q332664","14637",5.066944,51.542778,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Willem%20II%20stadion.jpg' width='300' />","Willem II","Koning Willem II Stadion","unknown",1,"<h5>Willem II</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Willem%20II%20stadion.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Koning Willem II Stadion</td></tr><tr><td><b>Capacity:</b></td><td>14637</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q33748","http://www.wikidata.org/entity/Q33748","49000",9.731111,52.36,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/AWD%20Eingang08.jpg' width='300' />","Hannover 96","AWD-Arena","unknown",1,"<h5>Hannover 96</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/AWD%20Eingang08.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>AWD-Arena</td></tr><tr><td><b>Capacity:</b></td><td>49000</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q38245","http://www.wikidata.org/entity/Q38245","51500",8.645278,50.068611,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/130919-Commerzbank-Arena-Europa-League.jpg' width='300' />","Eintracht Frankfurt","Commerzbank-Arena","unknown",2,"<h5>Eintracht Frankfurt</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/130919-Commerzbank-Arena-Europa-League.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Commerzbank-Arena</td></tr><tr><td><b>Capacity:</b></td><td>51500</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q4122219","http://www.wikidata.org/entity/Q4122219","16003",23.754194444,37.987169444,"","Panathinaikos F.C.","Apostolos Nikolaidis Stadium","unknown",1,"<h5>Panathinaikos F.C.</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Apostolos Nikolaidis Stadium</td></tr><tr><td><b>Capacity:</b></td><td>16003</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q41420","http://www.wikidata.org/entity/Q41420","81359",7.451667,51.4925,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Signal%20Iduna%20Park%20new%20sign.jpg' width='300' />","Borussia Dortmund","Signal Iduna Park","<a href='https://twitter.com/BVB' target='_blank'>@BVB</a>",5,"<h5>Borussia Dortmund</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Signal%20Iduna%20Park%20new%20sign.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>5</td></tr><tr><td><b>Stadium:</b></td><td>Signal Iduna Park</td></tr><tr><td><b>Capacity:</b></td><td>81359</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/BVB' target='_blank'>@BVB</a></td></tr></table>"
"Q420594","http://www.wikidata.org/entity/Q420594","23804",76.92435,43.238331,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Almaty%20Central%20Stad.jpeg' width='300' />","FC Kairat","Almaty Central Stadium","unknown",1,"<h5>FC Kairat</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Almaty%20Central%20Stad.jpeg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Almaty Central Stadium</td></tr><tr><td><b>Capacity:</b></td><td>23804</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q425599","http://www.wikidata.org/entity/Q425599","6280",15.162225,50.714964,"","FK Baumit Jablonec","Chance Arena","unknown",1,"<h5>FK Baumit Jablonec</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Chance Arena</td></tr><tr><td><b>Capacity:</b></td><td>6280</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q428211","http://www.wikidata.org/entity/Q428211","44740",51.440562,25.34474,"","Al-Gharafa Sports Club","Thani bin Jassim Stadium","unknown",2,"<h5>Al-Gharafa Sports Club</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Thani bin Jassim Stadium</td></tr><tr><td><b>Capacity:</b></td><td>44740</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q4512","http://www.wikidata.org/entity/Q4512","60441",9.231944,48.792222,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Blick%20vom%20Rotenberg%20Stadion.jpg' width='300' />","VfB Stuttgart","Mercedes-Benz Arena","unknown",2,"<h5>VfB Stuttgart</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Blick%20vom%20Rotenberg%20Stadion.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Mercedes-Benz Arena</td></tr><tr><td><b>Capacity:</b></td><td>60441</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q4512","http://www.wikidata.org/entity/Q4512","60441",9.231944,48.792222,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Neckarstadion%202011.jpg' width='300' />","VfB Stuttgart","Mercedes-Benz Arena","unknown",2,"<h5>VfB Stuttgart</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Neckarstadion%202011.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Mercedes-Benz Arena</td></tr><tr><td><b>Capacity:</b></td><td>60441</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q460724","http://www.wikidata.org/entity/Q460724","30001",18.08527778,59.29138889,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Tele2%20Arena%20juni%202013a%2001.jpg' width='300' />","Hammarby Fotboll","Tele2 Arena","<a href='https://twitter.com/Hammarbyfotboll' target='_blank'>@Hammarbyfotboll</a>",2,"<h5>Hammarby Fotboll</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Tele2%20Arena%20juni%202013a%2001.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Tele2 Arena</td></tr><tr><td><b>Capacity:</b></td><td>30001</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/Hammarbyfotboll' target='_blank'>@Hammarbyfotboll</a></td></tr></table>"
"Q478167","http://www.wikidata.org/entity/Q478167","7354",14.384166666,67.2775,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Aspmyra%20stadion.jpg' width='300' />","FK Bodø/Glimt","Aspmyra Stadion","unknown",1,"<h5>FK Bodø/Glimt</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Aspmyra%20stadion.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Aspmyra Stadion</td></tr><tr><td><b>Capacity:</b></td><td>7354</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q479351","http://www.wikidata.org/entity/Q479351","19000",8.672222,49.857778,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/B%C3%B6llenfalltor%20Blick%20von%20S%C3%BCdkurve.jpg' width='300' />","SV Darmstadt 98","Stadion am Böllenfalltor","unknown",1,"<h5>SV Darmstadt 98</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/B%C3%B6llenfalltor%20Blick%20von%20S%C3%BCdkurve.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Stadion am Böllenfalltor</td></tr><tr><td><b>Capacity:</b></td><td>19000</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q483020","http://www.wikidata.org/entity/Q483020","48712",2.253055555,48.841388888,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Paris-Parc-des-Princes.jpg' width='300' />","Paris Saint-Germain","Parc des Princes","<a href='https://twitter.com/psg_inside' target='_blank'>@psg_inside</a>",4,"<h5>Paris Saint-Germain</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Paris-Parc-des-Princes.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>4</td></tr><tr><td><b>Stadium:</b></td><td>Parc des Princes</td></tr><tr><td><b>Capacity:</b></td><td>48712</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/psg_inside' target='_blank'>@psg_inside</a></td></tr></table>"
"Q48911","http://www.wikidata.org/entity/Q48911","18500",-3.369733,47.748256,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stade%20du%20Moustoir%201.jpg' width='300' />","F.C. Lorient","Stade du Moustoir","unknown",1,"<h5>F.C. Lorient</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stade%20du%20Moustoir%201.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Stade du Moustoir</td></tr><tr><td><b>Capacity:</b></td><td>18500</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q48941","http://www.wikidata.org/entity/Q48941","5327",-3.024728,53.916508,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/FTFC01.jpg' width='300' />","Fleetwood Town F.C.","Highbury Stadium","unknown",1,"<h5>Fleetwood Town F.C.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/FTFC01.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Highbury Stadium</td></tr><tr><td><b>Capacity:</b></td><td>5327</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q48943","http://www.wikidata.org/entity/Q48943","11582",0.560753,51.38425,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Priestfield%20Stadium%20Medway%20Stand.jpg' width='300' />","Gillingham F.C.","Priestfield Stadium","unknown",1,"<h5>Gillingham F.C.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Priestfield%20Stadium%20Medway%20Stand.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Priestfield Stadium</td></tr><tr><td><b>Capacity:</b></td><td>11582</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q495299","http://www.wikidata.org/entity/Q495299","52652",28.990417,41.102861,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Turktelekomarena%20tr-aze.jpg' width='300' />","Galatasaray S.K.","Türk Telekom Arena","<a href='https://twitter.com/GalatasaraySK' target='_blank'>@GalatasaraySK</a>",5,"<h5>Galatasaray S.K.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Turktelekomarena%20tr-aze.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>5</td></tr><tr><td><b>Stadium:</b></td><td>Türk Telekom Arena</td></tr><tr><td><b>Capacity:</b></td><td>52652</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/GalatasaraySK' target='_blank'>@GalatasaraySK</a></td></tr></table>"
"Q498473","http://www.wikidata.org/entity/Q498473","6078",-4.0585,55.7822,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/New%20Douglas%20Park%20-%201.jpg' width='300' />","Hamilton Academical F.C.","New Douglas Park","<a href='https://twitter.com/acciesfc' target='_blank'>@acciesfc</a>",1,"<h5>Hamilton Academical F.C.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/New%20Douglas%20Park%20-%201.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>New Douglas Park</td></tr><tr><td><b>Capacity:</b></td><td>6078</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/acciesfc' target='_blank'>@acciesfc</a></td></tr></table>"
"Q51976","http://www.wikidata.org/entity/Q51976","42500",8.8375,53.066389,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Weserstadion%202011-05-01.jpg' width='300' />","SV Werder Bremen","Weserstadion","unknown",3,"<h5>SV Werder Bremen</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Weserstadion%202011-05-01.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>3</td></tr><tr><td><b>Stadium:</b></td><td>Weserstadion</td></tr><tr><td><b>Capacity:</b></td><td>42500</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q52942","http://www.wikidata.org/entity/Q52942","43269",16.858056,52.397222,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadion%20Miejski%20Poznan%2C%202011-08-23.jpg' width='300' />","Lech Poznań","Stadion Miejski","unknown",3,"<h5>Lech Poznań</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadion%20Miejski%20Poznan%2C%202011-08-23.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>3</td></tr><tr><td><b>Stadium:</b></td><td>Stadion Miejski</td></tr><tr><td><b>Capacity:</b></td><td>43269</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q556570","http://www.wikidata.org/entity/Q556570","19626",32.502222,40.011389,"","Osmanlıspor","Osmanlı Stadyumu","unknown",1,"<h5>Osmanlıspor</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Osmanlı Stadyumu</td></tr><tr><td><b>Capacity:</b></td><td>19626</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q5794","http://www.wikidata.org/entity/Q5794","40157",-2.966388888,53.438888888,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Goodisonview1.JPG' width='300' />","Everton F.C.","Goodison Park","<a href='https://twitter.com/Everton' target='_blank'>@Everton</a>",5,"<h5>Everton F.C.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Goodisonview1.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>5</td></tr><tr><td><b>Stadium:</b></td><td>Goodison Park</td></tr><tr><td><b>Capacity:</b></td><td>40157</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/Everton' target='_blank'>@Everton</a></td></tr></table>"
"Q585958","http://www.wikidata.org/entity/Q585958","9200",23.270056,45.043639,"","CS Pandurii Târgu Jiu","Stadionul Tudor Vladimirescu","unknown",1,"<h5>CS Pandurii Târgu Jiu</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Stadionul Tudor Vladimirescu</td></tr><tr><td><b>Capacity:</b></td><td>9200</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q631","http://www.wikidata.org/entity/Q631","26000",9.124,45.47808,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Scudo2009.jpg' width='300' />","Football Club Internazionale Milano","Stadio Giuseppe Meazza","<a href='https://twitter.com/inter' target='_blank'>@inter</a>",3,"<h5>Football Club Internazionale Milano</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Scudo2009.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>3</td></tr><tr><td><b>Stadium:</b></td><td>Stadio Giuseppe Meazza</td></tr><tr><td><b>Capacity:</b></td><td>26000</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/inter' target='_blank'>@inter</a></td></tr></table>"
"Q633521","http://www.wikidata.org/entity/Q633521","15000",8.961667,46.023611,"","FC Lugano","Cornaredo Stadium","unknown",1,"<h5>FC Lugano</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Cornaredo Stadium</td></tr><tr><td><b>Capacity:</b></td><td>15000</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q641373","http://www.wikidata.org/entity/Q641373","19219",32.845681,39.940094,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Gen%C3%A7lerbirli%C4%9Fi%202-1%20Karab%C3%BCkspor.jpg' width='300' />","Gençlerbirliği S.K.","Ankara 19 Mayıs Stadium","unknown",2,"<h5>Gençlerbirliği S.K.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Gen%C3%A7lerbirli%C4%9Fi%202-1%20Karab%C3%BCkspor.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Ankara 19 Mayıs Stadium</td></tr><tr><td><b>Capacity:</b></td><td>19219</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q642408","http://www.wikidata.org/entity/Q642408","17424",-104.891944444,39.805555555,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Dick%27s%20Park.jpg' width='300' />","Colorado Rapids","Dick's Sporting Goods Park","unknown",1,"<h5>Colorado Rapids</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Dick%27s%20Park.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Dick's Sporting Goods Park</td></tr><tr><td><b>Capacity:</b></td><td>17424</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q6601875","http://www.wikidata.org/entity/Q6601875","50509",29.036667,40.987778,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/FB-GS%20Seramoni.jpg' width='300' />","Fenerbahçe S.K.","Fenerbahce Sukru Saracoglu Stadium","unknown",9,"<h5>Fenerbahçe S.K.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/FB-GS%20Seramoni.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>9</td></tr><tr><td><b>Stadium:</b></td><td>Fenerbahce Sukru Saracoglu Stadium</td></tr><tr><td><b>Capacity:</b></td><td>50509</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q6664","http://www.wikidata.org/entity/Q6664","23860",12.261944,44.140556,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Manuzzi7.jpg' width='300' />","A.C. Cesena","Stadio Dino Manuzzi","unknown",1,"<h5>A.C. Cesena</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Manuzzi7.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Stadio Dino Manuzzi</td></tr><tr><td><b>Capacity:</b></td><td>23860</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q6703","http://www.wikidata.org/entity/Q6703","19847",10.955,43.726389,"","Empoli F.C.","Stadio Carlo Castellani","unknown",1,"<h5>Empoli F.C.</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Stadio Carlo Castellani</td></tr><tr><td><b>Capacity:</b></td><td>19847</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q702455","http://www.wikidata.org/entity/Q702455","44345",12.348056,51.345833,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Leipzig%20von%20oben%20Zentralstadion.jpg' width='300' />","RB Leipzig","Red Bull Arena","unknown",4,"<h5>RB Leipzig</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Leipzig%20von%20oben%20Zentralstadion.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>4</td></tr><tr><td><b>Stadium:</b></td><td>Red Bull Arena</td></tr><tr><td><b>Capacity:</b></td><td>44345</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q704","http://www.wikidata.org/entity/Q704","59186",4.979825,45.764327777,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stade%20Lumi%C3%A8re.jpg' width='300' />","Olympique Lyonnais","Parc Olympique lyonnais","unknown",3,"<h5>Olympique Lyonnais</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stade%20Lumi%C3%A8re.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>3</td></tr><tr><td><b>Stadium:</b></td><td>Parc Olympique lyonnais</td></tr><tr><td><b>Capacity:</b></td><td>59186</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q7156","http://www.wikidata.org/entity/Q7156","98772",2.1225,41.380833,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Camp%20Nou%20aerial%20%28cropped%29.jpg' width='300' />","FC Barcelona","Camp Nou","<a href='https://twitter.com/fcbarcelona_es' target='_blank'>@fcbarcelona_es</a>",9,"<h5>FC Barcelona</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Camp%20Nou%20aerial%20%28cropped%29.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>9</td></tr><tr><td><b>Stadium:</b></td><td>Camp Nou</td></tr><tr><td><b>Capacity:</b></td><td>98772</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/fcbarcelona_es' target='_blank'>@fcbarcelona_es</a></td></tr></table>"
"Q7156","http://www.wikidata.org/entity/Q7156","99354",2.1225,41.380833,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Camp%20Nou%20aerial%20%28cropped%29.jpg' width='300' />","FC Barcelona","Camp Nou","<a href='https://twitter.com/fcbarcelona_es' target='_blank'>@fcbarcelona_es</a>",9,"<h5>FC Barcelona</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Camp%20Nou%20aerial%20%28cropped%29.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>9</td></tr><tr><td><b>Stadium:</b></td><td>Camp Nou</td></tr><tr><td><b>Capacity:</b></td><td>99354</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/fcbarcelona_es' target='_blank'>@fcbarcelona_es</a></td></tr></table>"
"Q723476","http://www.wikidata.org/entity/Q723476","2000",47.170278,40.156667,"","FK Qarabağ","Guzanli Olympic Complex Stadium","unknown",1,"<h5>FK Qarabağ</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Guzanli Olympic Complex Stadium</td></tr><tr><td><b>Capacity:</b></td><td>2000</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q725332","http://www.wikidata.org/entity/Q725332","8500",17.301111111,62.394166666,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/NorrportenArena.jpg' width='300' />","GIF Sundsvall","Norrporten Arena","unknown",1,"<h5>GIF Sundsvall</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/NorrportenArena.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Norrporten Arena</td></tr><tr><td><b>Capacity:</b></td><td>8500</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q734785","http://www.wikidata.org/entity/Q734785","43615",18.640278,54.39,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/PGE%20Arena.jpeg' width='300' />","Lechia Gdańsk","Stadion Energa Gdańsk","unknown",2,"<h5>Lechia Gdańsk</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/PGE%20Arena.jpeg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Stadion Energa Gdańsk</td></tr><tr><td><b>Capacity:</b></td><td>43615</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q73996","http://www.wikidata.org/entity/Q73996","12000",20.782778,40.625833,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadiumi%20Sk%C3%ABnderbeu.jpg' width='300' />","KF Skënderbeu Korçë","Skënderbeu Stadium","unknown",1,"<h5>KF Skënderbeu Korçë</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadiumi%20Sk%C3%ABnderbeu.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Skënderbeu Stadium</td></tr><tr><td><b>Capacity:</b></td><td>12000</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
